IP地址,端口,TLS,数据中心,国家,地区,城市,ASN,ORG,延迟(ms),速度(MB/s)
58.124.11.106,38716,TRUE,JP:NRT51,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,84,9.07
1.243.39.139,36283,TRUE,JP:NRT52,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,82,9.05
180.69.77.130,23546,TRUE,JP:NRT53,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,70,9.04
1.244.202.141,34915,TRUE,JP:NRT54,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,72,9.04
211.243.77.40,34545,TRUE,JP:NRT55,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,73,9.02
1.244.202.141,30237,TRUE,JP:NRT56,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,82,9.02
211.179.70.112,14822,TRUE,JP:NRT57,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,81,9.01
1.243.39.139,33203,TRUE,JP:NRT58,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,88,9
118.220.141.210,36900,TRUE,JP:NRT59,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,90,9
124.111.204.31,11239,TRUE,JP:NRT60,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,75,9
218.48.148.10,39910,TRUE,JP:NRT61,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,86,8.99
1.244.202.141,33315,TRUE,JP:NRT62,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,82,8.98
1.244.202.141,13502,TRUE,JP:NRT63,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,77,8.98
175.121.138.160,22015,TRUE,JP:NRT64,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,78,8.98
27.119.235.222,12108,TRUE,JP:NRT65,JP,Asia Pacific,Tokyo,17864,SK Broadband Co Ltd,71,8.98
27.119.235.146,20622,TRUE,JP:NRT66,JP,Asia Pacific,Tokyo,17864,SK Broadband Co Ltd,74,8.97
211.179.70.112,21223,TRUE,JP:NRT67,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,78,8.96
1.235.252.81,10443,TRUE,JP:NRT68,JP,Asia Pacific,Tokyo,16509,AMAZON-02,74,8.96
1.244.202.141,11216,TRUE,JP:NRT69,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,86,8.94
110.12.93.33,37851,TRUE,JP:NRT70,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,84,8.93
1.243.39.139,32667,TRUE,JP:NRT71,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,86,8.93
180.65.81.9,12197,TRUE,JP:NRT72,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,99,8.93
222.232.58.94,16323,TRUE,JP:NRT73,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,82,8.92
1.243.39.139,10856,TRUE,JP:NRT74,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,91,8.92
