IP地址,端口,TLS,数据中心,国家,地区,城市,ASN,ORG,延迟(ms),速度(MB/s)
89.169.8.147,443,TRUE,AMS,NL,Europe,Amsterdam,31514,OOO Trivon Networks,196,4.47
193.124.188.167,8443,TRUE,AMS,NL,Europe,Amsterdam,200740,First Server Limited,203,4.46
185.125.50.248,443,TRUE,AMS,NL,Europe,Amsterdam,215730,H2nexus Ltd,165,4.46
195.133.75.35,443,TRUE,AMS,NL,Europe,Amsterdam,41745,Baykov Ilya Sergeevich,207,4.45
45.144.232.71,2053,TRUE,AMS,NL,Europe,Amsterdam,41745,Baykov Ilya Sergeevich,230,4.44
77.238.250.234,7443,TRUE,AMS,NL,Europe,Amsterdam,216071,Servers Tech Fzco,223,4.44
82.115.6.151,443,TRUE,AMS,NL,Europe,Amsterdam,42532,SIA VEESP,174,4.44
51.158.205.158,8443,TRUE,AMS,NL,Europe,Amsterdam,12876,Scaleway S.a.s.,207,4.44
95.179.140.212,443,TRUE,AMS,NL,Europe,Amsterdam,20473,AS-CHOOPA,237,4.43
45.88.67.37,8443,TRUE,AMS,NL,Europe,Amsterdam,0,,176,4.42
168.63.108.160,8443,TRUE,AMS,NL,Europe,Amsterdam,8075,MICROSOFT-CORP-MSN-AS-BLOCK,233,4.41
77.238.238.113,443,TRUE,AMS,NL,Europe,Amsterdam,216071,Servers Tech Fzco,261,4.41
45.133.117.191,2053,TRUE,AMS,NL,Europe,Amsterdam,210429,Hizakura B.V.,250,4.41
45.87.41.138,2083,TRUE,AMS,NL,Europe,Amsterdam,62068,SpectraIP B.V.,196,4.38
89.110.116.250,2053,TRUE,AMS,NL,Europe,Amsterdam,0,,248,4.37
89.105.198.222,2053,TRUE,AMS,NL,Europe,Amsterdam,24875,NovoServe B.V.,236,4.37
82.115.7.107,2053,TRUE,AMS,NL,Europe,Amsterdam,42532,SIA VEESP,179,4.36
89.105.198.246,8443,TRUE,AMS,NL,Europe,Amsterdam,24875,NovoServe B.V.,235,4.36
91.194.161.132,443,TRUE,AMS,NL,Europe,Amsterdam,44477,Stark Industries Solutions Ltd,202,4.36
45.87.153.120,2053,TRUE,AMS,NL,Europe,Amsterdam,44477,Stark Industries Solutions Ltd,182,4.36
51.158.146.213,8443,TRUE,AMS,NL,Europe,Amsterdam,12876,Scaleway S.a.s.,228,4.35
193.38.55.92,8443,TRUE,AMS,NL,Europe,Amsterdam,44477,Stark Industries Solutions Ltd,188,4.34
185.51.246.125,8443,TRUE,AMS,NL,Europe,Amsterdam,204601,Zomro B.V.,237,4.34
193.32.178.24,443,TRUE,AMS,NL,Europe,Amsterdam,41745,Baykov Ilya Sergeevich,172,4.34
185.233.203.228,443,TRUE,AMS,NL,Europe,Amsterdam,200740,First Server Limited,233,4.34
46.151.29.92,8443,TRUE,AMS,NL,Europe,Amsterdam,216071,Servers Tech Fzco,223,4.33
185.51.246.134,8443,TRUE,AMS,NL,Europe,Amsterdam,204601,Zomro B.V.,236,4.33
194.87.62.117,8443,TRUE,AMS,NL,Europe,Amsterdam,41745,Baykov Ilya Sergeevich,178,4.32
82.115.5.48,443,TRUE,AMS,NL,Europe,Amsterdam,42532,SIA VEESP,173,4.32
89.105.198.139,2053,TRUE,AMS,NL,Europe,Amsterdam,24875,NovoServe B.V.,241,4.32
103.97.88.133,443,TRUE,AMS,NL,Europe,Amsterdam,56630,Melbikomas UAB,233,4.32
185.94.165.200,443,TRUE,AMS,NL,Europe,Amsterdam,200740,First Server Limited,198,4.29
94.159.96.75,443,TRUE,AMS,NL,Europe,Amsterdam,49531,NetCom-R LLC,153,4.27
185.246.155.18,2053,TRUE,AMS,NL,Europe,Amsterdam,56630,Melbikomas UAB,199,4.27
80.85.247.180,8443,TRUE,AMS,NL,Europe,Amsterdam,216071,Servers Tech Fzco,235,4.25
45.14.245.104,2053,TRUE,AMS,NL,Europe,Amsterdam,44477,Stark Industries Solutions Ltd,201,4.25
77.91.127.151,2053,TRUE,AMS,NL,Europe,Amsterdam,198178,365.partners INC,196,4.25
193.178.172.71,8443,TRUE,AMS,NL,Europe,Amsterdam,216071,Servers Tech Fzco,234,4.24
5.35.33.174,8443,TRUE,AMS,NL,Europe,Amsterdam,216071,Servers Tech Fzco,243,4.24
194.60.132.179,8443,TRUE,AMS,NL,Europe,Amsterdam,216071,Servers Tech Fzco,250,4.24
94.142.136.38,2053,TRUE,AMS,NL,Europe,Amsterdam,200740,First Server Limited,229,4.24
178.208.87.184,443,TRUE,AMS,NL,Europe,Amsterdam,214798,Digital City FZE,210,4.24
194.247.187.174,8443,TRUE,AMS,NL,Europe,Amsterdam,57043,Hostkey B.v.,227,4.24
212.118.52.236,8443,TRUE,AMS,NL,Europe,Amsterdam,216071,Servers Tech Fzco,230,4.23
94.232.245.196,2053,TRUE,AMS,NL,Europe,Amsterdam,44477,Stark Industries Solutions Ltd,156,4.21
89.110.85.170,2053,TRUE,AMS,NL,Europe,Amsterdam,216071,Servers Tech Fzco,240,4.21
193.160.96.234,443,TRUE,AMS,NL,Europe,Amsterdam,56611,REBA Communications BV,211,4.21
51.15.123.203,8443,TRUE,AMS,NL,Europe,Amsterdam,12876,Scaleway S.a.s.,210,4.21
85.208.110.52,8443,TRUE,AMS,NL,Europe,Amsterdam,44477,Stark Industries Solutions Ltd,225,4.21
45.87.153.55,8443,TRUE,AMS,NL,Europe,Amsterdam,44477,Stark Industries Solutions Ltd,193,4.21
89.110.121.190,443,TRUE,AMS,NL,Europe,Amsterdam,0,,224,4.2
185.210.217.94,8443,TRUE,AMS,NL,Europe,Amsterdam,9009,M247 Europe SRL,231,4.18
89.110.83.96,2053,TRUE,AMS,NL,Europe,Amsterdam,216071,Servers Tech Fzco,249,4.18
77.246.110.179,2053,TRUE,AMS,NL,Europe,Amsterdam,216071,Servers Tech Fzco,240,4.17
185.51.246.121,2053,TRUE,AMS,NL,Europe,Amsterdam,204601,Zomro B.V.,235,4.17
93.185.166.251,8443,TRUE,AMS,NL,Europe,Amsterdam,44477,Stark Industries Solutions Ltd,198,4.16
77.238.234.221,8443,TRUE,AMS,NL,Europe,Amsterdam,216071,Servers Tech Fzco,250,4.16
82.115.5.140,2053,TRUE,AMS,NL,Europe,Amsterdam,42532,SIA VEESP,163,4.16
45.82.176.82,2053,TRUE,AMS,NL,Europe,Amsterdam,204601,Zomro B.V.,241,4.16
