IP地址,端口,TLS,数据中心,国家,地区,城市,ASN,ORG,延迟(ms),速度(MB/s)
220.120.44.95,12421,TRUE,US:LAX412,US,North America,Los Angeles,4766,Korea Telecom,291,1.88
121.145.65.174,20107,TRUE,US:LAX413,US,North America,Los Angeles,4766,Korea Telecom,279,1.87
89.36.163.29,8443,TRUE,US:LAX414,US,North America,Los Angeles,8849,Melbikomas UAB,153,1.87
211.114.143.248,19888,TRUE,US:LAX415,US,North America,Los Angeles,4766,Korea Telecom,299,1.86
183.107.148.206,27140,TRUE,US:LAX416,US,North America,Los Angeles,4766,Korea Telecom,304,1.85
38.76.145.187,443,TRUE,US:LAX417,US,North America,Los Angeles,174,COGENT-174,185,1.85
168.126.210.143,12226,TRUE,US:LAX418,US,North America,Los Angeles,4766,Korea Telecom,293,1.83
59.16.75.225,15018,TRUE,US:LAX419,US,North America,Los Angeles,4766,Korea Telecom,299,1.83
220.124.232.109,18443,TRUE,US:LAX420,US,North America,Los Angeles,4766,Korea Telecom,287,1.83
14.43.88.199,16093,TRUE,US:LAX421,US,North America,Los Angeles,4766,Korea Telecom,270,1.81
175.192.109.9,20110,TRUE,US:LAX422,US,North America,Los Angeles,4766,Korea Telecom,294,1.81
118.41.50.223,17776,TRUE,US:LAX423,US,North America,Los Angeles,4766,Korea Telecom,285,1.81
220.126.11.89,20201,TRUE,US:LAX424,US,North America,Los Angeles,4766,Korea Telecom,282,1.8
121.163.246.253,18113,TRUE,US:LAX425,US,North America,Los Angeles,4766,Korea Telecom,290,1.8
220.85.170.27,18002,TRUE,US:LAX426,US,North America,Los Angeles,4766,Korea Telecom,277,1.79
183.107.148.206,11601,TRUE,US:LAX427,US,North America,Los Angeles,4766,Korea Telecom,305,1.79
119.207.189.124,13444,TRUE,US:LAX428,US,North America,Los Angeles,4766,Korea Telecom,306,1.79
221.160.105.241,10013,TRUE,US:LAX429,US,North America,Los Angeles,4766,Korea Telecom,294,1.79
59.17.160.162,29840,TRUE,US:LAX430,US,North America,Los Angeles,4766,Korea Telecom,294,1.78
59.24.38.244,10134,TRUE,US:LAX431,US,North America,Los Angeles,4766,Korea Telecom,292,1.78
218.159.236.206,16007,TRUE,US:LAX432,US,North America,Los Angeles,4766,Korea Telecom,272,1.78
211.35.160.36,12409,TRUE,US:LAX433,US,North America,Los Angeles,4766,Korea Telecom,286,1.77
112.162.177.241,25874,TRUE,US:LAX434,US,North America,Los Angeles,4766,Korea Telecom,288,1.77
218.156.54.125,20325,TRUE,US:LAX435,US,North America,Los Angeles,4766,Korea Telecom,290,1.76
121.179.212.16,18017,TRUE,US:LAX436,US,North America,Los Angeles,4766,Korea Telecom,288,1.76
175.207.154.33,10116,TRUE,US:LAX437,US,North America,Los Angeles,4766,Korea Telecom,297,1.76
222.104.82.72,12123,TRUE,US:LAX438,US,North America,Los Angeles,4766,Korea Telecom,334,1.76
175.207.154.33,11253,TRUE,US:LAX439,US,North America,Los Angeles,4766,Korea Telecom,313,1.76
38.76.145.169,443,TRUE,US:LAX440,US,North America,Los Angeles,174,COGENT-174,175,1.75
222.97.224.93,30015,TRUE,US:LAX441,US,North America,Los Angeles,4766,Korea Telecom,269,1.75
45.61.150.7,8443,TRUE,US:LAX442,US,North America,Los Angeles,14956,ROUTERHOSTING,205,1.75
222.104.23.36,16089,TRUE,US:LAX443,US,North America,Los Angeles,4766,Korea Telecom,285,1.74
211.34.130.199,18112,TRUE,US:LAX444,US,North America,Los Angeles,4766,Korea Telecom,301,1.74
118.34.3.32,13980,TRUE,US:LAX445,US,North America,Los Angeles,4766,Korea Telecom,287,1.74
175.214.228.25,14400,TRUE,US:LAX446,US,North America,Los Angeles,4766,Korea Telecom,286,1.74
61.84.33.241,12491,TRUE,US:LAX447,US,North America,Los Angeles,4766,Korea Telecom,282,1.73
